text_id,sample_date,sample_id,result_value,percentage,median,anomaly_score,is_anomaly
AD23-00429.017,2023-11-15,AD23-00429.017,235720,6.003,218747.0,-1,True
AD23-00429.039,2023-11-15,AD23-00429.039,555248,5.541,71625.0,-1,True
AD23-00432.017,2023-11-16,AD23-00432.017,1063155,7.578,671922.0,-1,True
AD23-00394.039,2023-10-22,AD23-00394.039,804073,14.0,671922.0,-1,True
AD23-00429.019,2023-11-15,AD23-00429.019,170028,6.067,225253.0,-1,True
AD23-00394.021,2023-10-22,AD23-00394.021,231017,4.288,225253.0,-1,True
AD23-00399.038,2023-10-25,AD23-00399.038,236771,2.698,31114.0,-1,True
AD23-00430.004,2023-11-15,AD23-00430.004,991067,11.695,319781.0,-1,True
AD23-00429.007,2023-11-15,AD23-00429.007,513062,4.763,143990.0,-1,True
AD22-00015.011,2022-12-08,AD22-00015.011,289862,4.745509,3644.0,-1,True
AD24-00051.011,2024-02-04,AD24-00051.011,87341,8.119,319982.0,-1,True
AD24-00116.032,2024-03-18,AD24-00116.032,332167,2.129,88015.0,-1,True
AD23-00429.024,2023-11-15,AD23-00429.024,716793,8.782,671922.0,-1,True
AD23-00429.043,2023-11-15,AD23-00429.043,831430,9.656,319982.0,-1,True
AD24-00116.017,2024-03-18,AD24-00116.017,674097,10.043,884428.5,-1,True
AD23-00429.014,2023-11-15,AD23-00429.014,221654,3.204,225253.0,-1,True
AD24-00116.029,2024-03-18,AD24-00116.029,558532,2.797,319781.0,-1,True
AD23-00394.021,2023-10-22,AD23-00394.021,154117,2.86,319781.0,-1,True
AD22-00010.002,2022-12-06,AD22-00010.002,110829,0.116514,671922.0,-1,True
AD23-00399.004,2023-10-25,AD23-00399.004,613660,8.132,63368.0,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,295077,1.402,80864.0,-1,True
AD23-00432.014,2023-11-16,AD23-00432.014,1143557,17.92,671922.0,-1,True
AD23-00429.056,2023-11-15,AD23-00429.056,928851,9.498,884428.5,-1,True
AD23-00434.012,2023-11-19,AD23-00434.012,122157,1.836,143990.0,-1,True
AD24-00071.004,2024-02-15,AD24-00071.004,836930,31.7,884428.5,-1,True
AD22-00002.010,2022-08-08,AD22-00002.010,106688,0.114937,671922.0,-1,True
AD23-00394.014,2023-10-22,AD23-00394.014,301534,5.458,53001.0,-1,True
AD23-00429.057,2023-11-15,AD23-00429.057,292260,3.708,68217.0,-1,True
AD22-00015.007,2022-12-08,AD22-00015.007,1064607,20.023617,225253.0,-1,True
AD22-00013.003,2022-12-07,AD22-00013.003,684184,9.104185,319982.0,-1,True
AD23-00432.019,2023-11-16,AD23-00432.019,788435,6.352,319781.0,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,333749,3.291,71625.0,-1,True
AD23-00429.060,2023-11-15,AD23-00429.060,454488,5.351,25183.0,-1,True
AD23-00399.006,2023-10-25,AD23-00399.006,1060190,17.932,25183.0,-1,True
AD23-00399.025,2023-10-25,AD23-00399.025,285270,5.18,6003.0,-1,True
AD23-00432.010,2023-11-16,AD23-00432.010,341200,2.101,54902.5,-1,True
AD23-00394.007,2023-10-22,AD23-00394.007,1397160,21.368,319781.0,-1,True
AD24-00116.031,2024-03-18,AD24-00116.031,204314,1.854,319982.0,-1,True
AD23-00399.003,2023-10-25,AD23-00399.003,263257,4.98,884428.5,-1,True
AD23-00429.057,2023-11-15,AD23-00429.057,428456,5.435,53001.0,-1,True
AD23-00429.029,2023-11-15,AD23-00429.029,777966,10.008,319781.0,-1,True
AD24-00051.011,2024-02-04,AD24-00051.011,141689,13.17,671922.0,-1,True
AD23-00011.007,2023-01-09,AD23-00011.007,94406,0.816,218747.0,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,138285,1.364,218747.0,-1,True
AD23-00429.017,2023-11-15,AD23-00429.017,419411,10.681,884428.5,-1,True
AD22-00012.006,2022-12-07,AD22-00012.006,214457,2.906104,80864.0,-1,True
AD24-00051.024,2024-02-04,AD24-00051.024,59486,4.46,143990.0,-1,True
AD24-00116.027,2024-03-18,AD24-00116.027,85690,0.815,319982.0,-1,True
AD23-00432.019,2023-11-16,AD23-00432.019,748904,6.034,671922.0,-1,True
AD23-00429.013,2023-11-15,AD23-00429.013,610400,12.234,671922.0,-1,True
AD23-00429.046,2023-11-15,AD23-00429.046,549880,8.754,671922.0,-1,True
AD22-00012.012,2022-12-07,AD22-00012.012,69620,4.605829,88015.0,-1,True
AD23-00429.010,2023-11-15,AD23-00429.010,269584,5.167,319982.0,-1,True
AD23-00394.022,2023-10-22,AD23-00394.022,181706,5.139,218747.0,-1,True
AD22-00003.005,2022-08-15,AD22-00003.005,67390,0.080615,884428.5,-1,True
AD22-00015.002,2022-12-08,AD22-00015.002,198910,2.351262,671922.0,-1,True
AD23-00429.057,2023-11-15,AD23-00429.057,1054847,13.382,671922.0,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,570638,2.711,91252.0,-1,True
AD24-00116.031,2024-03-18,AD24-00116.031,572317,5.193,225253.0,-1,True
AD23-00399.040,2023-10-25,AD23-00399.040,299651,2.45,319982.0,-1,True
AD22-00006.001,2022-08-22,AD22-00006.001,472780,0.493343,91185.0,-1,True
AD22-00013.010,2022-12-07,AD22-00013.010,450409,17.057878,671922.0,-1,True
AD23-00394.014,2023-10-22,AD23-00394.014,99450,1.8,143990.0,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,3287676,15.619,884428.5,-1,True
AD23-00429.029,2023-11-15,AD23-00429.029,168706,2.17,91252.0,-1,True
AD24-00051.004,2024-02-04,AD24-00051.004,194745,8.709,319982.0,-1,True
AD23-00399.004,2023-10-25,AD23-00399.004,1003262,13.294,884428.5,-1,True
AD22-00007.006,2022-08-29,AD22-00007.006,476109,0.535962,71625.0,-1,True
AD23-00429.003,2023-11-15,AD23-00429.003,619998,7.595,91252.0,-1,True
AD22-00015.015,2022-12-08,AD22-00015.015,872953,16.79964,218747.0,-1,True
AD23-00430.002,2023-11-15,AD23-00430.002,498039,5.884,319781.0,-1,True
AD23-00432.005,2023-11-16,AD23-00432.005,708097,9.773,61811.0,-1,True
AD24-00051.016,2024-02-04,AD24-00051.016,100523,8.127,319982.0,-1,True
AD22-00012.013,2022-12-07,AD22-00012.013,93128,3.1077,91252.0,-1,True
AD23-00429.006,2023-11-15,AD23-00429.006,1269915,13.413,884428.5,-1,True
AD23-00432.014,2023-11-16,AD23-00432.014,151913,2.381,143990.0,-1,True
AD24-00051.016,2024-02-04,AD24-00051.016,27559,2.228,225253.0,-1,True
AD22-00003.009,2022-08-15,AD22-00003.009,73132,0.078401,884428.5,-1,True
AD23-00394.012,2023-10-22,AD23-00394.012,107541,1.324,218747.0,-1,True
AD23-00429.049,2023-11-15,AD23-00429.049,224167,2.741,218747.0,-1,True
AD23-00399.025,2023-10-25,AD23-00399.025,955191,17.345,187.0,-1,True
AD23-00434.011,2023-11-19,AD23-00434.011,270249,4.159,319781.0,-1,True
AD23-00434.011,2023-11-19,AD23-00434.011,202762,3.121,225253.0,-1,True
AD22-00012.013,2022-12-07,AD22-00012.013,110444,3.685538,143990.0,-1,True
AD23-00399.004,2023-10-25,AD23-00399.004,121461,1.609,218747.0,-1,True
AD23-00399.002,2023-10-25,AD23-00399.002,472574,7.277,319982.0,-1,True
AD22-00013.008,2022-12-07,AD22-00013.008,1226405,18.627254,671922.0,-1,True
AD23-00429.001,2023-11-15,AD23-00429.001,1899385,17.117,319781.0,-1,True
AD23-00394.011,2023-10-22,AD23-00394.011,560270,20.739,884428.5,-1,True
AD23-00394.018,2023-10-22,AD23-00394.018,66821,1.475,218747.0,-1,True
AD23-00002.006,2023-01-02,AD23-00002.006,8845,1.561,143990.0,-1,True
AD22-00001.007,2022-08-03,AD22-00001.007,192352,0.205184,671922.0,-1,True
AD22-00036.009,2022-12-26,AD22-00036.009,209906,1.8,91252.0,-1,True
AD24-00051.013,2024-02-04,AD24-00051.013,102381,5.379,319781.0,-1,True
AD23-00394.011,2023-10-22,AD23-00394.011,106291,3.935,225253.0,-1,True
AD22-00012.014,2022-12-07,AD22-00012.014,134584,2.677934,88015.0,-1,True
AD24-00118.004,2024-03-19,AD24-00118.004,217650,2.704,671922.0,-1,True
AD23-00394.007,2023-10-22,AD23-00394.007,260233,3.98,225253.0,-1,True
AD22-00017.003,2022-12-12,AD22-00017.003,535647,5.127,80864.0,-1,True
AD22-00012.011,2022-12-07,AD22-00012.011,1150599,21.586685,218747.0,-1,True
AD24-00116.026,2024-03-18,AD24-00116.026,335206,3.192,225253.0,-1,True
AD23-00429.023,2023-11-15,AD23-00429.023,131176,1.481,143990.0,-1,True
AD23-00429.005,2023-11-15,AD23-00429.005,596040,5.002,63368.0,-1,True
AD23-00429.027,2023-11-15,AD23-00429.027,623311,7.405,71625.0,-1,True
AD24-00051.021,2024-02-04,AD24-00051.021,109774,6.501,671922.0,-1,True
AD23-00429.015,2023-11-15,AD23-00429.015,2447335,13.001,319781.0,-1,True
AD23-00434.012,2023-11-19,AD23-00434.012,2155840,32.402,884428.5,-1,True
AD24-00071.017,2024-02-15,AD24-00071.017,60505,0.816,225253.0,-1,True
AD23-00432.016,2023-11-16,AD23-00432.016,241880,2.621,91252.0,-1,True
AD23-00399.005,2023-10-25,AD23-00399.005,460516,5.888,319982.0,-1,True
AD23-00394.030,2023-10-22,AD23-00394.030,820697,15.06,884428.5,-1,True
AD23-00432.006,2023-11-16,AD23-00432.006,229430,1.876,88015.0,-1,True
AD23-00002.006,2023-01-02,AD23-00002.006,89140,15.727,884428.5,-1,True
AD23-00429.018,2023-11-15,AD23-00429.018,145399,2.256,319781.0,-1,True
AD24-00051.005,2024-02-04,AD24-00051.005,36205,2.228,143990.0,-1,True
AD22-00012.008,2022-12-07,AD22-00012.008,90815,2.715062,319781.0,-1,True
AD24-00051.015,2024-02-04,AD24-00051.015,16352,1.713,225253.0,-1,True
AD23-00432.005,2023-11-16,AD23-00432.005,1037926,14.325,884428.5,-1,True
AD23-00429.033,2023-11-15,AD23-00429.033,181382,1.661,91252.0,-1,True
AD22-00017.005,2022-12-12,AD22-00017.005,293204,2.583,71625.0,-1,True
AD23-00399.025,2023-10-25,AD23-00399.025,291539,5.294,319781.0,-1,True
AD24-00071.022,2024-02-15,AD24-00071.022,1112493,11.229,319781.0,-1,True
AD22-00013.009,2022-12-07,AD22-00013.009,766489,13.702624,671922.0,-1,True
AD24-00071.022,2024-02-15,AD24-00071.022,968326,9.774,319982.0,-1,True
AD24-00051.009,2024-02-04,AD24-00051.009,903585,34.995,884428.5,-1,True
AD23-00394.007,2023-10-22,AD23-00394.007,212816,3.255,91252.0,-1,True
AD23-00429.032,2023-11-15,AD23-00429.032,413494,14.819,218747.0,-1,True
AD22-00007.001,2022-08-29,AD22-00007.001,1013921,1.056453,1939.0,-1,True
AD24-00051.010,2024-02-04,AD24-00051.010,118792,5.268,53001.0,-1,True
AD22-00013.004,2022-12-07,AD22-00013.004,69334,1.256239,143990.0,-1,True
AD22-00017.008,2022-12-12,AD22-00017.008,1784765,20.787,884428.5,-1,True
AD23-00002.003,2023-01-02,AD23-00002.003,43871,1.058,218747.0,-1,True
AD23-00429.050,2023-11-15,AD23-00429.050,255969,4.262,319982.0,-1,True
AD23-00429.004,2023-11-15,AD23-00429.004,1774560,21.767,91252.0,-1,True
AD23-00429.037,2023-11-15,AD23-00429.037,445680,5.739,319781.0,-1,True
AD23-00429.001,2023-11-15,AD23-00429.001,189357,1.706,218747.0,-1,True
AD23-00394.014,2023-10-22,AD23-00394.014,590679,10.691,671922.0,-1,True
AD23-00011.004,2023-01-09,AD23-00011.004,394646,3.002,48755.0,-1,True
AD23-00434.014,2023-11-19,AD23-00434.014,68201,1.487,143990.0,-1,True
AD23-00429.032,2023-11-15,AD23-00429.032,348218,12.48,88015.0,-1,True
AD23-00399.040,2023-10-25,AD23-00399.040,6993594,57.179,319781.0,-1,True
AD23-00399.036,2023-10-25,AD23-00399.036,112890,1.306,218747.0,-1,True
AD24-00051.011,2024-02-04,AD24-00051.011,18250,1.696,225253.0,-1,True
AD22-00036.011,2022-12-26,AD22-00036.011,575074,9.77,319982.0,-1,True
AD23-00432.004,2023-11-16,AD23-00432.004,274783,3.222,218747.0,-1,True
AD22-00036.007,2022-12-26,AD22-00036.007,146956,1.928,80864.0,-1,True
AD24-00051.013,2024-02-04,AD24-00051.013,235633,12.38,884428.5,-1,True
AD23-00432.018,2023-11-16,AD23-00432.018,350817,1.068,91252.0,-1,True
AD23-00429.026,2023-11-15,AD23-00429.026,235478,2.886,53001.0,-1,True
AD22-00015.007,2022-12-08,AD22-00015.007,152907,2.875945,88015.0,-1,True
AD23-00429.028,2023-11-15,AD23-00429.028,328576,3.467,91252.0,-1,True
AD23-00002.008,2023-01-02,AD23-00002.008,132224,2.023,80864.0,-1,True
AD23-00429.050,2023-11-15,AD23-00429.050,152688,2.542,218747.0,-1,True
AD24-00116.020,2024-03-18,AD24-00116.020,536456,7.115,319982.0,-1,True
AD24-00051.023,2024-02-04,AD24-00051.023,328701,19.153,884428.5,-1,True
AD22-00014.010,2022-12-08,AD22-00014.010,136343,2.491039,88015.0,-1,True
AD23-00011.002,2023-01-09,AD23-00011.002,310098,6.888,319781.0,-1,True
AD23-00429.015,2023-11-15,AD23-00429.015,216858,1.152,319982.0,-1,True
AD23-00429.013,2023-11-15,AD23-00429.013,130024,2.606,88015.0,-1,True
AD23-00011.003,2023-01-09,AD23-00011.003,846124,10.664,319781.0,-1,True
AD23-00429.018,2023-11-15,AD23-00429.018,338683,5.256,25183.0,-1,True
AD22-00012.012,2022-12-07,AD22-00012.012,201636,13.33957,225253.0,-1,True
AD22-00015.013,2022-12-08,AD22-00015.013,374104,10.764982,671922.0,-1,True
AD23-00399.005,2023-10-25,AD23-00399.005,494756,6.325,53001.0,-1,True
AD23-00429.019,2023-11-15,AD23-00429.019,86958,3.103,88015.0,-1,True
AD23-00429.016,2023-11-15,AD23-00429.016,425245,11.141,884428.5,-1,True
AD24-00071.017,2024-02-15,AD24-00071.017,405695,5.474,671922.0,-1,True
AD23-00394.013,2023-10-22,AD23-00394.013,90237,1.595,218747.0,-1,True
AD23-00429.002,2023-11-15,AD23-00429.002,699764,6.151,225253.0,-1,True
AD22-00017.001,2022-12-12,AD22-00017.001,676767,11.025,671922.0,-1,True
AD23-00429.031,2023-11-15,AD23-00429.031,483974,5.685,319982.0,-1,True
AD23-00429.053,2023-11-15,AD23-00429.053,203777,2.16,91252.0,-1,True
AD23-00432.015,2023-11-16,AD23-00432.015,999285,9.918,319781.0,-1,True
AD23-00429.025,2023-11-15,AD23-00429.025,768781,10.189,218747.0,-1,True
AD23-00429.057,2023-11-15,AD23-00429.057,159424,2.022,88015.0,-1,True
AD23-00011.008,2023-01-09,AD23-00011.008,244712,2.561,57539.0,-1,True
AD22-00014.002,2022-12-08,AD22-00014.002,371482,5.90482,71625.0,-1,True
AD23-00399.006,2023-10-25,AD23-00399.006,217698,3.682,91252.0,-1,True
AD23-00429.025,2023-11-15,AD23-00429.025,258736,3.429,143990.0,-1,True
AD23-00429.054,2023-11-15,AD23-00429.054,182551,2.027,319982.0,-1,True
AD22-00014.008,2022-12-08,AD22-00014.008,288159,8.323719,671922.0,-1,True
AD23-00434.012,2023-11-19,AD23-00434.012,1035078,15.557,671922.0,-1,True
AD23-00399.007,2023-10-25,AD23-00399.007,273835,2.744,143990.0,-1,True
AD22-00014.002,2022-12-08,AD22-00014.002,173860,2.763558,143990.0,-1,True
AD23-00429.010,2023-11-15,AD23-00429.010,328415,6.294,225253.0,-1,True
AD22-00014.005,2022-12-08,AD22-00014.005,94681,3.786569,143990.0,-1,True
AD23-00011.006,2023-01-09,AD23-00011.006,33745,0.889,218747.0,-1,True
AD24-00051.017,2024-02-04,AD24-00051.017,897234,46.583,884428.5,-1,True
AD22-00036.009,2022-12-26,AD22-00036.009,154671,1.326,218747.0,-1,True
AD22-00001.006,2022-08-03,AD22-00001.006,101868,0.112387,884428.5,-1,True
AD22-00012.009,2022-12-07,AD22-00012.009,98971,2.436807,884428.5,-1,True
AD23-00399.006,2023-10-25,AD23-00399.006,492673,8.333,53001.0,-1,True
AD23-00434.012,2023-11-19,AD23-00434.012,221049,3.322,53001.0,-1,True
AD22-00014.005,2022-12-08,AD22-00014.005,410527,16.41817,225253.0,-1,True
AD22-00036.014,2022-12-26,AD22-00036.014,2048320,37.179,884428.5,-1,True
AD23-00394.020,2023-10-22,AD23-00394.020,192868,4.11,91252.0,-1,True
AD23-00002.007,2023-01-02,AD23-00002.007,397486,2.548,63368.0,-1,True
AD23-00429.007,2023-11-15,AD23-00429.007,1859324,17.261,671922.0,-1,True
AD23-00399.003,2023-10-25,AD23-00399.003,163567,3.094,91252.0,-1,True
AD24-00051.010,2024-02-04,AD24-00051.010,628220,27.859,884428.5,-1,True
AD23-00429.057,2023-11-15,AD23-00429.057,135189,1.715,143990.0,-1,True
AD24-00051.020,2024-02-04,AD24-00051.020,7341,0.601,671922.0,-1,True
AD22-00015.007,2022-12-08,AD22-00015.007,471247,8.863429,671922.0,-1,True
AD24-00051.019,2024-02-04,AD24-00051.019,476388,37.513,884428.5,-1,True
AD22-00036.007,2022-12-26,AD22-00036.007,204139,2.679,91252.0,-1,True
AD22-00006.002,2022-08-22,AD22-00006.002,740144,0.816936,22681.0,-1,True
AD23-00432.004,2023-11-16,AD23-00432.004,758755,8.898,319781.0,-1,True
AD23-00002.006,2023-01-02,AD23-00002.006,9715,1.714,218747.0,-1,True
AD23-00432.001,2023-11-16,AD23-00432.001,406210,3.166,218747.0,-1,True
AD23-00429.047,2023-11-15,AD23-00429.047,137159,1.911,143990.0,-1,True
AD23-00399.025,2023-10-25,AD23-00399.025,220338,4.001,225253.0,-1,True
AD23-00429.037,2023-11-15,AD23-00429.037,260166,3.35,143990.0,-1,True
AD23-00002.010,2023-01-02,AD23-00002.010,2694987,21.073,884428.5,-1,True
AD23-00394.039,2023-10-22,AD23-00394.039,134928,2.349,218747.0,-1,True
AD23-00429.017,2023-11-15,AD23-00429.017,219408,5.588,225253.0,-1,True
AD24-00118.004,2024-03-19,AD24-00118.004,708324,8.799,884428.5,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,1518040,14.97,884428.5,-1,True
AD23-00429.011,2023-11-15,AD23-00429.011,107062,1.967,88015.0,-1,True
AD24-00116.033,2024-03-18,AD24-00116.033,165868,1.935,225253.0,-1,True
AD23-00432.010,2023-11-16,AD23-00432.010,278049,1.712,91252.0,-1,True
AD22-00013.010,2022-12-07,AD22-00013.010,392822,14.876944,225253.0,-1,True
AD23-00399.025,2023-10-25,AD23-00399.025,142378,2.585,319982.0,-1,True
AD24-00051.017,2024-02-04,AD24-00051.017,107033,5.557,61811.0,-1,True
AD23-00429.048,2023-11-15,AD23-00429.048,682872,7.27,319982.0,-1,True
AD22-00012.009,2022-12-07,AD22-00012.009,750459,18.477367,671922.0,-1,True
AD22-00015.002,2022-12-08,AD22-00015.002,737410,8.716726,218747.0,-1,True
AD22-00012.009,2022-12-07,AD22-00012.009,214736,5.287105,218747.0,-1,True
AD23-00429.034,2023-11-15,AD23-00429.034,742558,8.604,319982.0,-1,True
AD23-00399.003,2023-10-25,AD23-00399.003,199658,3.777,26285.0,-1,True
AD24-00051.004,2024-02-04,AD24-00051.004,183696,8.215,319781.0,-1,True
AD23-00429.030,2023-11-15,AD23-00429.030,203778,2.683,91252.0,-1,True
AD23-00429.026,2023-11-15,AD23-00429.026,242734,2.975,63368.0,-1,True
AD24-00116.029,2024-03-18,AD24-00116.029,470524,2.356,63368.0,-1,True
AD22-00013.006,2022-12-07,AD22-00013.006,84065,2.218328,91252.0,-1,True
AD22-00013.008,2022-12-07,AD22-00013.008,209613,3.183707,143990.0,-1,True
AD23-00429.014,2023-11-15,AD23-00429.014,404523,5.847,143990.0,-1,True
AD23-00432.003,2023-11-16,AD23-00432.003,193369,2.532,143990.0,-1,True
AD22-00014.004,2022-12-08,AD22-00014.004,375253,5.037324,88015.0,-1,True
AD24-00051.007,2024-02-04,AD24-00051.007,120180,2.999,225253.0,-1,True
AD23-00429.038,2023-11-15,AD23-00429.038,153914,2.251,91252.0,-1,True
AD24-00116.034,2024-03-18,AD24-00116.034,163004,1.093,143990.0,-1,True
AD23-00429.047,2023-11-15,AD23-00429.047,226037,3.149,319982.0,-1,True
AD22-00012.010,2022-12-07,AD22-00012.010,335756,6.349392,143990.0,-1,True
AD24-00051.006,2024-02-04,AD24-00051.006,411971,8.218,319982.0,-1,True
AD24-00118.004,2024-03-19,AD24-00118.004,207970,2.583,31114.0,-1,True
AD23-00011.009,2023-01-09,AD23-00011.009,1676840,21.992,884428.5,-1,True
AD23-00429.019,2023-11-15,AD23-00429.019,343059,12.242,218747.0,-1,True
AD24-00051.013,2024-02-04,AD24-00051.013,120892,6.352,63368.0,-1,True
AD24-00051.010,2024-02-04,AD24-00051.010,121124,5.371,63368.0,-1,True
AD23-00429.040,2023-11-15,AD23-00429.040,150440,2.102,143990.0,-1,True
AD23-00432.005,2023-11-16,AD23-00432.005,711403,9.818,671922.0,-1,True
AD22-00008.001,2022-08-29,AD22-00008.001,568597,0.620813,319781.0,-1,True
AD22-00012.014,2022-12-07,AD22-00012.014,67411,1.341335,143990.0,-1,True
AD23-00432.011,2023-11-16,AD23-00432.011,415278,4.856,225253.0,-1,True
AD23-00002.010,2023-01-02,AD23-00002.010,2452429,19.177,671922.0,-1,True
AD23-00429.013,2023-11-15,AD23-00429.013,957990,19.201,884428.5,-1,True
AD24-00116.033,2024-03-18,AD24-00116.033,1014737,11.837,671922.0,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,1100957,5.23,143990.0,-1,True
AD23-00429.011,2023-11-15,AD23-00429.011,123218,2.264,319781.0,-1,True
AD23-00429.022,2023-11-15,AD23-00429.022,438933,9.111,225253.0,-1,True
AD22-00017.002,2022-12-12,AD22-00017.002,172938,1.586,143990.0,-1,True
AD24-00071.023,2024-02-15,AD24-00071.023,181272,3.491,88015.0,-1,True
AD23-00394.010,2023-10-22,AD23-00394.010,83390,1.005,218747.0,-1,True
AD24-00051.021,2024-02-04,AD24-00051.021,54827,3.247,319781.0,-1,True
AD24-00116.029,2024-03-18,AD24-00116.029,418660,2.097,61811.0,-1,True
AD22-00017.002,2022-12-12,AD22-00017.002,1615484,14.814,671922.0,-1,True
AD23-00002.007,2023-01-02,AD23-00002.007,3338102,21.401,671922.0,-1,True
AD23-00429.018,2023-11-15,AD23-00429.018,708130,10.988,225253.0,-1,True
AD23-00430.001,2023-11-15,AD23-00430.001,168596,2.327,71625.0,-1,True
AD23-00429.031,2023-11-15,AD23-00429.031,341797,4.015,143990.0,-1,True
AD24-00051.024,2024-02-04,AD24-00051.024,10146,0.761,218747.0,-1,True
AD22-00008.002,2022-08-29,AD22-00008.002,328921,0.365889,671922.0,-1,True
AD22-00010.001,2022-12-06,AD22-00010.001,215337,0.245765,884428.5,-1,True
AD24-00051.004,2024-02-04,AD24-00051.004,946014,42.305,884428.5,-1,True
AD22-00017.003,2022-12-12,AD22-00017.003,595383,5.698,319781.0,-1,True
AD23-00432.018,2023-11-16,AD23-00432.018,431813,1.315,319982.0,-1,True
AD24-00071.023,2024-02-15,AD24-00071.023,207456,3.995,225253.0,-1,True
AD22-00015.006,2022-12-08,AD22-00015.006,157294,3.281292,68217.0,-1,True
AD22-00014.002,2022-12-08,AD22-00014.002,176260,2.801707,61811.0,-1,True
AD22-00014.009,2022-12-08,AD22-00014.009,502872,10.627953,671922.0,-1,True
AD22-00017.011,2022-12-12,AD22-00017.011,347086,4.208,25183.0,-1,True
AD23-00430.003,2023-11-15,AD23-00430.003,687230,8.104,319781.0,-1,True
AD22-00012.010,2022-12-07,AD22-00012.010,798816,15.106197,319781.0,-1,True
AD22-00017.004,2022-12-12,AD22-00017.004,1027293,9.536,319982.0,-1,True
AD24-00071.023,2024-02-15,AD24-00071.023,594464,11.447,319982.0,-1,True
AD23-00429.024,2023-11-15,AD23-00429.024,209795,2.57,80864.0,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,237374,2.341,68217.0,-1,True
AD22-00012.007,2022-12-07,AD22-00012.007,2654262,31.402678,225253.0,-1,True
AD23-00394.020,2023-10-22,AD23-00394.020,766964,16.344,25183.0,-1,True
AD23-00429.032,2023-11-15,AD23-00429.032,75841,2.718,884428.5,-1,True
AD22-00013.009,2022-12-07,AD22-00013.009,1003565,17.940863,225253.0,-1,True
AD23-00430.001,2023-11-15,AD23-00430.001,1914433,26.422,884428.5,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,625844,2.973,68217.0,-1,True
AD23-00399.019,2023-10-25,AD23-00399.019,68316,2.267,143990.0,-1,True
AD23-00394.021,2023-10-22,AD23-00394.021,1409979,26.169,884428.5,-1,True
AD22-00013.003,2022-12-07,AD22-00013.003,136189,1.812217,91185.0,-1,True
AD22-00015.002,2022-12-08,AD22-00015.002,98827,1.168207,143990.0,-1,True
AD23-00429.028,2023-11-15,AD23-00429.028,770091,8.125,319781.0,-1,True
AD23-00394.008,2023-10-22,AD23-00394.008,406482,7.131,143990.0,-1,True
AD22-00015.014,2022-12-08,AD22-00015.014,909906,14.848462,671922.0,-1,True
AD24-00071.019,2024-02-15,AD24-00071.019,897746,11.267,671922.0,-1,True
AD23-00011.007,2023-01-09,AD23-00011.007,446330,3.858,319982.0,-1,True
AD24-00051.008,2024-02-04,AD24-00051.008,265445,9.323,25183.0,-1,True
AD24-00051.008,2024-02-04,AD24-00051.008,287410,10.094,671922.0,-1,True
AD23-00429.002,2023-11-15,AD23-00429.002,804631,7.073,91252.0,-1,True
AD24-00116.034,2024-03-18,AD24-00116.034,165882,1.113,319982.0,-1,True
AD23-00011.003,2023-01-09,AD23-00011.003,425518,5.363,88015.0,-1,True
AD23-00394.039,2023-10-22,AD23-00394.039,282164,4.913,63368.0,-1,True
AD22-00036.009,2022-12-26,AD22-00036.009,1109719,9.516,319982.0,-1,True
AD23-00429.050,2023-11-15,AD23-00429.050,130501,2.173,319781.0,-1,True
AD23-00429.012,2023-11-15,AD23-00429.012,323356,9.1,319781.0,-1,True
AD24-00051.003,2024-02-04,AD24-00051.003,267201,12.958,884428.5,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,234136,2.309,225253.0,-1,True
AD24-00116.033,2024-03-18,AD24-00116.033,4356439,50.819,884428.5,-1,True
AD23-00432.012,2023-11-16,AD23-00432.012,622927,6.364,319781.0,-1,True
AD23-00394.008,2023-10-22,AD23-00394.008,124270,2.18,218747.0,-1,True
AD23-00429.038,2023-11-15,AD23-00429.038,517209,7.564,53001.0,-1,True
AD23-00429.010,2023-11-15,AD23-00429.010,739204,14.167,884428.5,-1,True
AD22-00036.012,2022-12-26,AD22-00036.012,605643,8.849,319982.0,-1,True
AD23-00429.048,2023-11-15,AD23-00429.048,225564,2.401,88015.0,-1,True
AD23-00429.016,2023-11-15,AD23-00429.016,114563,3.001,71625.0,-1,True
AD23-00432.010,2023-11-16,AD23-00432.010,485431,2.989,218747.0,-1,True
AD23-00002.004,2023-01-02,AD23-00002.004,199429,3.434,143990.0,-1,True
AD22-00014.009,2022-12-08,AD22-00014.009,168722,3.565857,884428.5,-1,True
AD22-00013.001,2022-12-07,AD22-00013.001,115870,3.187623,143990.0,-1,True
AD23-00432.003,2023-11-16,AD23-00432.003,2339656,30.639,884428.5,-1,True
AD23-00429.030,2023-11-15,AD23-00429.030,351170,4.623,143990.0,-1,True
AD22-00017.006,2022-12-12,AD22-00017.006,725795,8.7,319781.0,-1,True
AD23-00432.005,2023-11-16,AD23-00432.005,365762,5.048,218747.0,-1,True
AD23-00002.008,2023-01-02,AD23-00002.008,174632,2.672,53001.0,-1,True
